scoring_id,scoring_timestamp,deployment_id,asset_revision,CRIM,ZN,INDUS,CHAS,RM,AGE,DIS,RAD,TAX,PTRATIO,Bk,LSTAT,NOX,$R-MEDV
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-685,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.066,0.0,4.05,0,6.86,74.4,2.915,5,296,16.6,1.256,6.92,0.661,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-686,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.058,0.0,2.46,0,6.98,58.4,2.829,3,193,17.8,1.26,5.04,0.626,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-687,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.066,0.0,2.46,0,7.765,83.3,2.741,3,193,17.8,1.259,7.56,0.432,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-688,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.069,0.0,2.46,0,6.144,62.2,2.598,3,193,17.8,1.26,9.45,0.475,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-689,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.091,0.0,2.46,0,7.155,92.2,2.701,3,193,17.8,1.258,4.82,0.418,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-690,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.1,0.0,2.46,0,6.563,95.6,2.847,3,193,17.8,1.26,5.68,0.5,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-691,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.083,0.0,2.46,0,5.604,89.8,2.988,3,193,17.8,1.255,13.98,0.443,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-692,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.06,0.0,2.46,0,6.153,68.8,3.28,3,193,17.8,1.252,13.15,0.546,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-693,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.056,0.0,2.46,0,7.831,53.6,3.199,3,193,17.8,1.257,4.45,0.469,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-694,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.079,45.0,3.44,0,6.782,41.1,3.789,5,398,15.2,1.258,6.68,0.369,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-695,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.126,45.0,3.44,0,6.556,29.1,4.567,5,398,15.2,1.249,4.56,0.496,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-696,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.084,45.0,3.44,0,7.185,38.9,4.567,5,398,15.2,1.26,5.39,0.412,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-697,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.091,45.0,3.44,0,6.951,21.5,6.48,5,398,15.2,1.245,5.1,0.353,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-698,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.069,45.0,3.44,0,6.739,30.8,6.48,5,398,15.2,1.254,4.69,0.429,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-699,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.087,45.0,3.44,0,7.178,26.3,6.48,5,398,15.2,1.255,2.87,0.334,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-700,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.022,60.0,2.93,0,6.8,9.9,6.22,1,265,15.6,1.257,5.03,0.393,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-701,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.014,60.0,2.93,0,6.604,18.8,6.22,1,265,15.6,1.244,4.38,0.424,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-702,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.014,80.0,0.46,0,7.875,32.0,5.648,4,255,14.4,1.258,2.97,0.382,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-703,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.04,80.0,1.52,0,7.287,34.1,7.309,2,329,12.6,1.26,4.08,0.428,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-704,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.047,80.0,1.52,0,7.107,36.6,7.309,2,329,12.6,1.225,8.61,0.352,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-705,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.038,80.0,1.52,0,7.274,38.3,7.309,2,329,12.6,1.256,6.62,0.384,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-706,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.032,95.0,1.47,0,6.975,15.3,7.653,3,402,17.0,1.26,4.56,0.444,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-707,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.018,95.0,1.47,0,7.135,13.9,7.653,3,402,17.0,1.25,4.45,0.36,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-708,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.034,82.5,2.03,0,6.162,38.4,6.27,2,348,14.7,1.258,7.43,0.428,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-709,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.022,82.5,2.03,0,7.61,15.7,6.27,2,348,14.7,1.259,3.11,0.363,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-710,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.035,95.0,2.68,0,7.853,33.2,5.118,4,224,14.7,1.257,3.81,0.464,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-711,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.02,95.0,2.68,0,8.034,31.9,5.118,4,224,14.7,1.255,2.88,0.378,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-712,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.136,0.0,10.59,0,5.891,22.3,3.945,4,277,18.6,1.26,10.87,0.492,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-713,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.23,0.0,10.59,0,6.326,52.5,4.355,4,277,18.6,1.258,10.97,0.475,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-714,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.252,0.0,10.59,0,5.783,72.7,4.355,4,277,18.6,1.254,18.06,0.436,21.34
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-715,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.136,0.0,10.59,1,6.064,59.1,4.239,4,277,18.6,1.248,14.66,0.401,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-716,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.436,0.0,10.59,1,5.344,100.0,3.875,4,277,18.6,1.26,23.09,0.432,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-717,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.174,0.0,10.59,1,5.96,92.1,3.877,4,277,18.6,1.257,17.27,0.453,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-718,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.376,0.0,10.59,1,5.404,88.6,3.665,4,277,18.6,1.259,23.98,0.497,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-719,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.217,0.0,10.59,1,5.807,53.8,3.653,4,277,18.6,1.255,16.03,0.531,21.34
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-720,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.141,0.0,10.59,0,6.375,32.3,3.945,4,277,18.6,1.251,9.38,0.404,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-721,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.29,0.0,10.59,0,5.412,9.8,3.587,4,277,18.6,1.221,29.55,0.461,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-722,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.198,0.0,10.59,0,6.182,42.4,3.945,4,277,18.6,1.257,9.47,0.389,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-723,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.046,0.0,13.89,1,5.888,56.0,3.112,5,276,16.4,1.257,13.51,0.421,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-724,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.07,0.0,13.89,0,6.642,85.1,3.421,5,276,16.4,1.257,9.69,0.543,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-725,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.111,0.0,13.89,1,5.951,93.8,2.889,5,276,16.4,1.26,17.92,0.704,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-726,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.114,0.0,13.89,1,6.373,92.4,3.363,5,276,16.4,1.258,10.5,0.473,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-727,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.358,0.0,6.2,1,6.951,88.5,2.862,8,307,17.4,1.256,9.71,0.633,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-728,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.408,0.0,6.2,1,6.164,91.3,3.048,8,307,17.4,1.259,21.46,0.498,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-729,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.624,0.0,6.2,1,6.879,77.7,3.272,8,307,17.4,1.255,9.93,0.597,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-730,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.615,0.0,6.2,0,6.618,80.8,3.272,8,307,17.4,1.26,7.6,0.612,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-731,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.315,0.0,6.2,0,8.266,78.3,2.894,8,307,17.4,1.25,4.14,0.573,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-732,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.527,0.0,6.2,0,8.725,83.0,2.894,8,307,17.4,1.248,4.63,0.617,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-733,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.382,0.0,6.2,0,8.04,86.5,3.216,8,307,17.4,1.252,3.13,0.342,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-734,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.412,0.0,6.2,0,7.163,79.9,3.216,8,307,17.4,1.24,6.36,0.565,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-735,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.298,0.0,6.2,0,7.686,17.0,3.375,8,307,17.4,1.244,3.92,0.507,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-736,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.442,0.0,6.2,0,6.552,21.4,3.375,8,307,17.4,1.247,3.76,0.483,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-737,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.537,0.0,6.2,0,5.981,68.1,3.671,8,307,17.4,1.245,11.65,0.66,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-738,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.463,0.0,6.2,0,7.412,76.9,3.671,8,307,17.4,1.243,5.25,0.383,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-739,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.575,0.0,6.2,0,8.337,73.3,3.838,8,307,17.4,1.251,2.47,0.659,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-740,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.331,0.0,6.2,0,8.247,70.4,3.652,8,307,17.4,1.246,3.95,0.601,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-741,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.448,0.0,6.2,1,6.726,66.5,3.652,8,307,17.4,1.23,8.05,0.439,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-742,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.33,0.0,6.2,0,6.086,61.5,3.652,8,307,17.4,1.244,10.88,0.432,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-743,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.521,0.0,6.2,1,6.631,76.5,4.148,8,307,17.4,1.253,9.54,0.425,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-744,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.512,0.0,6.2,0,7.358,71.6,4.148,8,307,17.4,1.255,4.73,0.569,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-745,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.082,30.0,4.93,0,6.481,18.5,6.19,6,300,16.6,1.246,6.36,0.462,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-746,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.093,30.0,4.93,0,6.606,42.2,6.19,6,300,16.6,1.25,7.37,0.36,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-747,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.113,30.0,4.93,0,6.897,54.3,6.336,6,300,16.6,1.256,11.38,0.453,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-748,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.106,30.0,4.93,0,6.095,65.1,6.336,6,300,16.6,1.258,12.4,0.407,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-749,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.103,30.0,4.93,0,6.358,52.9,7.035,6,300,16.6,1.24,11.22,0.464,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-750,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.128,30.0,4.93,0,6.393,7.8,7.035,6,300,16.6,1.242,5.19,0.43,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-751,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.206,22.0,5.86,0,5.593,76.5,7.955,7,330,19.1,1.24,12.5,0.513,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-752,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.191,22.0,5.86,0,5.605,70.2,7.955,7,330,19.1,1.254,18.46,0.347,21.34
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-753,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.34,22.0,5.86,0,6.108,34.9,8.056,7,330,19.1,1.255,9.16,0.34,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-754,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.197,22.0,5.86,0,6.226,79.2,8.056,7,330,19.1,1.243,10.15,0.47,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-755,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.164,22.0,5.86,0,6.433,49.1,7.827,7,330,19.1,1.242,9.52,0.446,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-756,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.191,22.0,5.86,0,6.718,17.5,7.827,7,330,19.1,1.258,6.56,0.405,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-757,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.14,22.0,5.86,0,6.487,13.0,7.397,7,330,19.1,1.26,5.9,0.484,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-758,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.214,22.0,5.86,0,6.438,8.9,7.397,7,330,19.1,1.244,3.59,0.366,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-759,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.082,22.0,5.86,0,6.957,6.8,8.907,7,330,19.1,1.251,3.53,0.468,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-760,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.369,22.0,5.86,0,8.259,8.4,8.907,7,330,19.1,1.26,3.54,0.427,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-761,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.048,80.0,3.64,0,6.108,32.0,9.22,1,315,16.4,1.257,6.57,0.451,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-762,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.035,80.0,3.64,0,5.876,19.1,9.22,1,315,16.4,1.259,9.25,0.443,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-763,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.015,90.0,3.75,0,7.454,34.2,6.336,3,244,15.9,1.252,3.11,0.409,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-764,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.612,20.0,3.97,0,8.704,86.9,1.801,5,264,13.0,1.254,5.12,0.233,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-765,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.664,20.0,3.97,0,7.333,100.0,1.895,5,264,13.0,1.249,7.79,0.679,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-766,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.657,20.0,3.97,0,6.842,100.0,2.011,5,264,13.0,1.256,6.9,0.664,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-767,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.54,20.0,3.97,0,7.203,81.8,2.112,5,264,13.0,1.257,9.59,0.465,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-768,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.534,20.0,3.97,0,7.52,89.4,2.14,5,264,13.0,1.253,7.26,0.712,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-769,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.52,20.0,3.97,0,8.398,91.5,2.288,5,264,13.0,1.252,5.91,0.633,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-770,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.825,20.0,3.97,0,7.327,94.5,2.079,5,264,13.0,1.257,11.25,0.603,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-771,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.55,20.0,3.97,0,7.206,91.6,1.93,5,264,13.0,1.253,8.1,0.59,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-772,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.762,20.0,3.97,0,5.56,62.8,1.986,5,264,13.0,1.256,10.45,0.627,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-773,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.786,20.0,3.97,0,7.014,84.6,2.133,5,264,13.0,1.25,14.79,0.645,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-774,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.578,20.0,3.97,0,8.297,67.0,2.422,5,264,13.0,1.25,7.44,0.657,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-775,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.54,20.0,3.97,0,7.47,52.6,2.872,5,264,13.0,1.255,3.16,0.507,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-776,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.091,20.0,6.96,1,5.92,61.5,3.917,3,223,18.6,1.256,13.65,0.453,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-777,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.299,20.0,6.96,0,5.856,42.1,4.429,3,223,18.6,1.253,13.0,0.472,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-778,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.162,20.0,6.96,0,6.24,16.3,4.429,3,223,18.6,1.26,6.59,0.499,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-779,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.115,20.0,6.96,0,6.538,58.7,3.917,3,223,18.6,1.258,7.73,0.386,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-780,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.222,20.0,6.96,1,7.691,51.8,4.367,3,223,18.6,1.255,6.58,0.418,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-781,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.056,40.0,6.41,1,6.758,32.9,4.078,4,254,17.6,1.26,3.53,0.423,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-782,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.096,40.0,6.41,0,6.854,42.8,4.267,4,254,17.6,1.26,2.98,0.524,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-783,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.105,40.0,6.41,1,7.267,49.0,4.787,4,254,17.6,1.254,6.05,0.492,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-784,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.061,40.0,6.41,1,6.826,27.6,4.863,4,254,17.6,1.257,4.16,0.435,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-785,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.08,40.0,6.41,0,6.482,32.1,4.14,4,254,17.6,1.26,7.19,0.437,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-786,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.21,20.0,3.33,0,6.812,32.2,4.101,5,216,14.9,1.26,4.85,0.409,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-787,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.036,20.0,3.33,0,7.82,64.5,4.695,5,216,14.9,1.252,3.76,0.431,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-788,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.037,20.0,3.33,0,6.968,37.2,5.245,5,216,14.9,1.256,4.59,0.439,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-789,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.061,20.0,3.33,1,7.645,49.7,5.212,5,216,14.9,1.244,3.01,0.442,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-790,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.015,90.0,1.21,1,7.923,24.8,5.885,1,198,13.6,1.259,3.16,0.423,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-791,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.009,90.0,2.97,0,7.088,20.8,7.307,1,285,15.3,1.258,7.85,0.45,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-792,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.011,55.0,2.25,0,6.453,31.9,7.307,1,300,15.3,1.258,8.23,0.372,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-793,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.02,80.0,1.76,0,6.23,31.5,9.089,1,241,18.2,1.214,12.93,0.292,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-794,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.039,52.5,5.32,0,6.209,31.3,7.317,6,293,16.6,1.26,7.14,0.319,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-795,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.046,52.5,5.32,0,6.315,45.6,7.317,6,293,16.6,1.26,7.6,0.37,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-796,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.043,52.5,5.32,0,6.565,22.9,7.317,6,293,16.6,1.24,9.51,0.386,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-797,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.035,80.0,4.95,0,6.861,27.9,5.117,4,245,19.2,1.26,3.33,0.428,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-798,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.079,80.0,4.95,0,7.148,27.7,5.117,4,245,19.2,1.26,3.56,0.378,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-799,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.036,80.0,4.95,0,6.63,23.4,5.117,4,245,19.2,1.26,4.7,0.429,22.5661538461539
